img_url,local_path,title,caption
https://media.gettyimages.com/id/1301815245/es/foto/jokin-ezkieta-of-athletic-club-warms-up-during-the-copa-del-ray-semi-final-match-between.jpg?s=612x612&w=0&k=20&c=Gl-59oMjabq44Vdhkg0w0Yh95G8m2iaAkklq8skVIkY=,data/imgs/1682604798.468204-26804.jpg,Jokin Ezkieta of Athletic Club warms up during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on...,"['BILBAO, SPAIN - FEBRUARY 11: Jokin Ezkieta of Athletic Club warms up during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1301811358/es/foto/inigo-martinez-of-athletic-club-reacts-during-the-copa-del-ray-semi-final-match-between.jpg?s=612x612&w=0&k=20&c=0t0YTB16Kt4RWIRcUS5mqI06Wk2hRXU3oB5OOU3-H4I=,data/imgs/1682604799.020357-26804.jpg,Inigo Martinez of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February...,"['BILBAO, SPAIN - FEBRUARY 11:  Inigo Martinez of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1301811036/es/foto/inigo-martinez-of-athletic-club-reacts-during-the-copa-del-ray-semi-final-match-between.jpg?s=612x612&w=0&k=20&c=Xe-Q5luVumG9yJ1NCbaK29VqglIprSo9mXtQ78_VQGQ=,data/imgs/1682604799.539965-26804.jpg,Inigo Martinez of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February...,"['BILBAO, SPAIN - FEBRUARY 11:  Inigo Martinez of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1301809742/es/foto/oscar-de-marcos-of-athletic-club-reacts-during-the-copa-del-ray-semi-final-match-between.jpg?s=612x612&w=0&k=20&c=nmEI6_fCgIE_-6E7hg7vBo2IagdeeCxUDv5LRjxFfz4=,data/imgs/1682604800.244423-26804.jpg,Oscar De Marcos of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on...,"['BILBAO, SPAIN - FEBRUARY 11: Oscar De Marcos of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1301808227/es/foto/iker-muniain-of-athletic-club-reacts-during-the-copa-del-ray-semi-final-match-between-athletic.jpg?s=612x612&w=0&k=20&c=4PG_2gpFBkL6nDoCBcZjZ-CbPWmDvZTV-ClU5A3oq78=,data/imgs/1682604800.778372-26804.jpg,Iker Muniain of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February...,"['BILBAO, SPAIN - FEBRUARY 11: Iker Muniain of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1301808209/es/foto/iker-muniain-of-athletic-club-reacts-during-the-copa-del-ray-semi-final-match-between-athletic.jpg?s=612x612&w=0&k=20&c=Yhjt_6aPWMBBociHk5sXz0M1Hodt6zX4P13Lpg6ZORw=,data/imgs/1682604801.356088-26804.jpg,Iker Muniain of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February...,"['BILBAO, SPAIN - FEBRUARY 11: Iker Muniain of Athletic Club reacts during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1301807402/es/foto/unai-simon-of-athletic-club-warms-up-during-the-copa-del-ray-semi-final-match-between-athletic.jpg?s=612x612&w=0&k=20&c=hFRq7fGqsPCb-q3RA-dcfL3cbDgECNDPMqKWdjT_h1k=,data/imgs/1682604801.899283-26804.jpg,Unai Simon of Athletic Club warms up during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February...,"['BILBAO, SPAIN - FEBRUARY 11: Unai Simon of Athletic Club warms up during the Copa del Ray Semi Final match between Athletic Club and Levante at Estadio de San Mames on February 11, 2021 in Bilbao, Spain. (Photo by Juan Manuel Serrano Arce/Getty Images)']"
https://media.gettyimages.com/id/1299698958/es/foto/inaki-williams-of-athletic-club-runs-with-the-ball-during-the-la-liga-santander-match-between.jpg?s=612x612&w=0&k=20&c=EJk9SUeEIqBm2opplWtljnJ1SmTJMvmOcwfX_2BYs7o=,data/imgs/1682604802.496688-26804.jpg,Inaki Williams of Athletic Club runs with the ball during the La Liga Santander match between FC Barcelona and Athletic Club at Camp Nou on January...,"['BARCELONA, SPAIN - JANUARY 31: Inaki Williams of Athletic Club runs with the ball during the La Liga Santander match between FC Barcelona and Athletic Club at Camp Nou on January 31, 2021 in Barcelona, Spain. Sporting stadiums around Spain remain under strict restrictions due to the Coronavirus Pandemic as Government social distancing laws prohibit fans inside venues resulting in games being played behind closed doors. (Photo by Alex Caparros/Getty Images)']"
https://media.gettyimages.com/id/1299667588/es/foto/frenkie-de-jong-of-fc-barcelona-runs-with-the-ball-under-pressure-from-raul-garcia-of-athletic.jpg?s=612x612&w=0&k=20&c=ZT9EUr_dFmKI9snoUK92MJULbUxTlVSiIiNR08apBLs=,data/imgs/1682604803.063935-26804.jpg,Frenkie De Jong of FC Barcelona runs with the ball under pressure from Raul Garcia of Athletic Club during the La Liga Santander match between FC...,"['BARCELONA, SPAIN - JANUARY 31: Frenkie De Jong of FC Barcelona runs with the ball under pressure from Raul Garcia of Athletic Club during the La Liga Santander match between FC Barcelona and Athletic Club at Camp Nou on January 31, 2021 in Barcelona, Spain. Sporting stadiums around Spain remain under strict restrictions due to the Coronavirus Pandemic as Government social distancing laws prohibit fans inside venues resulting in games being played behind closed doors. (Photo by Alex Caparros/Getty Images)']"
https://media.gettyimages.com/id/1299665416/es/foto/antoine-griezmann-of-fc-barcelona-battles-for-the-ball-with-ander-capa-of-athletic-club-during.jpg?s=612x612&w=0&k=20&c=IUwKYT-oA2tK41WyoCl8GKXpWWQsNnLBlxfnLhfjpGM=,data/imgs/1682604803.670398-26804.jpg,Antoine Griezmann of FC Barcelona battles for the ball with Ander Capa of Athletic Club during the La Liga Santander match between FC Barcelona and...,"['BARCELONA, SPAIN - JANUARY 31: Antoine Griezmann of FC Barcelona battles for the ball with Ander Capa of Athletic Club during the La Liga Santander match between FC Barcelona and Athletic Club at Camp Nou on January 31, 2021 in Barcelona, Spain. Sporting stadiums around Spain remain under strict restrictions due to the Coronavirus Pandemic as Government social distancing laws prohibit fans inside venues resulting in games being played behind closed doors. (Photo by Alex Caparros/Getty Images)']"
